,name,types,country,aliases,addresses,email_address,ror_id
250,Open University in the Netherlands,['Education'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 50.87905, 'lng': 5.95931, 'state': None, 'state_code': None, 'city': 'Heerlen', 'geonames_city': {'id': 2754652, 'city': 'Heerlen', 'geonames_admin1': {'name': 'Limburg', 'id': 2751596, 'ascii_name': 'Limburg', 'code': 'NL.05'}, 'geonames_admin2': {'name': 'Gemeente Heerlen', 'id': 2754651, 'ascii_name': 'Gemeente Heerlen', 'code': 'NL.05.0917'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'ZUID-NEDERLAND', 'code': 'NL4'}, 'nuts_level2': {'name': 'Limburg (NL)', 'code': 'NL42'}, 'nuts_level3': {'name': 'Zuid-Limburg', 'code': 'NL423'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,018dfmf50
251,Stichting Technasium,['Other'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 53.242726, 'lng': 6.532266, 'state': None, 'state_code': None, 'city': 'Groningen', 'geonames_city': {'id': 2755251, 'city': 'Groningen', 'geonames_admin1': {'name': 'Groningen', 'id': 2755249, 'ascii_name': 'Groningen', 'code': 'NL.04'}, 'geonames_admin2': {'name': 'Gemeente Groningen', 'id': 2755250, 'ascii_name': 'Gemeente Groningen', 'code': 'NL.04.0014'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'NOORD-NEDERLAND', 'code': 'NL1'}, 'nuts_level2': {'name': 'Groningen', 'code': 'NL11'}, 'nuts_level3': {'name': 'Overig Groningen', 'code': 'NL113'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,03645mz20
252,Ziekenhuis Groep Twente,['Healthcare'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.338126, 'lng': 6.640328, 'state': None, 'state_code': None, 'city': 'Almelo', 'geonames_city': {'id': 2759887, 'city': 'Almelo', 'geonames_admin1': {'name': 'Overijssel', 'id': 2748838, 'ascii_name': 'Overijssel', 'code': 'NL.15'}, 'geonames_admin2': {'name': 'Gemeente Almelo', 'id': 2759886, 'ascii_name': 'Gemeente Almelo', 'code': 'NL.15.0141'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'OOST-NEDERLAND', 'code': 'NL2'}, 'nuts_level2': {'name': 'Overijssel', 'code': 'NL21'}, 'nuts_level3': {'name': 'Twente', 'code': 'NL213'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,04grrp271
253,Institute for Atomic and Molecular Physics,['Facility'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.356559, 'lng': 4.948785, 'state': None, 'state_code': None, 'city': 'Amsterdam', 'geonames_city': {'id': 2759794, 'city': 'Amsterdam', 'geonames_admin1': {'name': 'North Holland', 'id': 2749879, 'ascii_name': 'North Holland', 'code': 'NL.07'}, 'geonames_admin2': {'name': 'Gemeente Amsterdam', 'id': 2759793, 'ascii_name': 'Gemeente Amsterdam', 'code': 'NL.07.0363'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Noord-Holland', 'code': 'NL32'}, 'nuts_level3': {'name': 'Groot-Amsterdam', 'code': 'NL326'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,038x9td67
254,Royal Netherlands Academy of Arts and Sciences,['Government'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.371528, 'lng': 4.899722, 'state': None, 'state_code': None, 'city': 'Amsterdam', 'geonames_city': {'id': 2759794, 'city': 'Amsterdam', 'geonames_admin1': {'name': 'North Holland', 'id': 2749879, 'ascii_name': 'North Holland', 'code': 'NL.07'}, 'geonames_admin2': {'name': 'Gemeente Amsterdam', 'id': 2759793, 'ascii_name': 'Gemeente Amsterdam', 'code': 'NL.07.0363'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Noord-Holland', 'code': 'NL32'}, 'nuts_level3': {'name': 'Groot-Amsterdam', 'code': 'NL326'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,043c0p156
255,Association of Dutch Burn Centres,['Other'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.479144, 'lng': 4.6506, 'state': None, 'state_code': None, 'city': 'Beverwijk', 'geonames_city': {'id': 2758998, 'city': 'Beverwijk', 'geonames_admin1': {'name': 'North Holland', 'id': 2749879, 'ascii_name': 'North Holland', 'code': 'NL.07'}, 'geonames_admin2': {'name': 'Gemeente Beverwijk', 'id': 2758997, 'ascii_name': 'Gemeente Beverwijk', 'code': 'NL.07.0375'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Noord-Holland', 'code': 'NL32'}, 'nuts_level3': {'name': 'IJmond', 'code': 'NL323'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,02wcc5n95
256,Graduate School Neurosciences Amsterdam Rotterdam,['Education'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.33295, 'lng': 4.86489, 'state': None, 'state_code': None, 'city': 'Amsterdam', 'geonames_city': {'id': 2759794, 'city': 'Amsterdam', 'geonames_admin1': {'name': 'North Holland', 'id': 2749879, 'ascii_name': 'North Holland', 'code': 'NL.07'}, 'geonames_admin2': {'name': 'Gemeente Amsterdam', 'id': 2759793, 'ascii_name': 'Gemeente Amsterdam', 'code': 'NL.07.0363'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Noord-Holland', 'code': 'NL32'}, 'nuts_level3': {'name': 'Groot-Amsterdam', 'code': 'NL326'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,0449h4696
257,Westerdijk Fungal Biodiversity Institute,['Facility'],"{'country_name': 'Netherlands', 'country_code': 'NL'}","['Westerdijk Institute', 'Centraalbureau voor Schimmelculture', 'Central Bureau of Fungal Cultures']","[{'lat': 52.089664, 'lng': 5.177878, 'state': None, 'state_code': None, 'city': 'Utrecht', 'geonames_city': {'id': 2745912, 'city': 'Utrecht', 'geonames_admin1': {'name': 'Utrecht', 'id': 2745909, 'ascii_name': 'Utrecht', 'code': 'NL.09'}, 'geonames_admin2': {'name': 'Gemeente Utrecht', 'id': 2745911, 'ascii_name': 'Gemeente Utrecht', 'code': 'NL.09.0344'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Utrecht', 'code': 'NL31'}, 'nuts_level3': {'name': 'Utrecht', 'code': 'NL310'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,030a5r161
258,Koninklijke Nederlandse Chemische Vereniging,['Other'],"{'country_name': 'Netherlands', 'country_code': 'NL'}","['General Netherlands Chemical Society', 'Koninklijke Nederlandse Chemische Vereniging', 'Royal Netherlands Chemical Society']","[{'lat': 52.070596, 'lng': 4.397364, 'state': None, 'state_code': None, 'city': 'The Hague', 'geonames_city': {'id': 2747373, 'city': 'The Hague', 'geonames_admin1': {'name': 'South Holland', 'id': 2743698, 'ascii_name': 'South Holland', 'code': 'NL.11'}, 'geonames_admin2': {'name': 'Gemeente Den Haag', 'id': 2747372, 'ascii_name': 'Gemeente Den Haag', 'code': 'NL.11.0518'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Zuid-Holland', 'code': 'NL33'}, 'nuts_level3': {'name': ""Agglomeratie 's-Gravenhage"", 'code': 'NL332'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,0287mpm73
259,KWR Water Research Institute,['Other'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",['KWR Water'],"[{'lat': 52.018808, 'lng': 5.107045, 'state': None, 'state_code': None, 'city': 'Nieuwegein', 'geonames_city': {'id': 2750325, 'city': 'Nieuwegein', 'geonames_admin1': {'name': 'Utrecht', 'id': 2745909, 'ascii_name': 'Utrecht', 'code': 'NL.09'}, 'geonames_admin2': {'name': 'Gemeente Nieuwegein', 'id': 2750324, 'ascii_name': 'Gemeente Nieuwegein', 'code': 'NL.09.0356'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Utrecht', 'code': 'NL31'}, 'nuts_level3': {'name': 'Utrecht', 'code': 'NL310'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,04f1mvy95
260,Roessingh Research and Development,['Nonprofit'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.231923, 'lng': 6.878625, 'state': None, 'state_code': None, 'city': 'Enschede', 'geonames_city': {'id': 2756071, 'city': 'Enschede', 'geonames_admin1': {'name': 'Overijssel', 'id': 2748838, 'ascii_name': 'Overijssel', 'code': 'NL.15'}, 'geonames_admin2': {'name': 'Gemeente Enschede', 'id': 2756070, 'ascii_name': 'Gemeente Enschede', 'code': 'NL.15.0153'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'OOST-NEDERLAND', 'code': 'NL2'}, 'nuts_level2': {'name': 'Overijssel', 'code': 'NL21'}, 'nuts_level3': {'name': 'Twente', 'code': 'NL213'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,01dmjt679
261,Dutch Research Council,['Government'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",['Netherlands Organisation for Scientific Research'],"[{'lat': 52.080477, 'lng': 4.344407, 'state': None, 'state_code': None, 'city': 'The Hague', 'geonames_city': {'id': 2747373, 'city': 'The Hague', 'geonames_admin1': {'name': 'South Holland', 'id': 2743698, 'ascii_name': 'South Holland', 'code': 'NL.11'}, 'geonames_admin2': {'name': 'Gemeente Den Haag', 'id': 2747372, 'ascii_name': 'Gemeente Den Haag', 'code': 'NL.11.0518'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Zuid-Holland', 'code': 'NL33'}, 'nuts_level3': {'name': ""Agglomeratie 's-Gravenhage"", 'code': 'NL332'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,04jsz6e67
262,AkzoNobel (Netherlands),['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.339991, 'lng': 4.877046, 'state': None, 'state_code': None, 'city': 'Amsterdam', 'geonames_city': {'id': 2759794, 'city': 'Amsterdam', 'geonames_admin1': {'name': 'North Holland', 'id': 2749879, 'ascii_name': 'North Holland', 'code': 'NL.07'}, 'geonames_admin2': {'name': 'Gemeente Amsterdam', 'id': 2759793, 'ascii_name': 'Gemeente Amsterdam', 'code': 'NL.07.0363'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Noord-Holland', 'code': 'NL32'}, 'nuts_level3': {'name': 'Groot-Amsterdam', 'code': 'NL326'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,017ctmv39
263,Ecorys (Netherlands),['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 51.95043, 'lng': 4.55863, 'state': None, 'state_code': None, 'city': 'Rotterdam', 'geonames_city': {'id': 2747891, 'city': 'Rotterdam', 'geonames_admin1': {'name': 'South Holland', 'id': 2743698, 'ascii_name': 'South Holland', 'code': 'NL.11'}, 'geonames_admin2': {'name': 'Gemeente Rotterdam', 'id': 2747890, 'ascii_name': 'Gemeente Rotterdam', 'code': 'NL.11.0599'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Zuid-Holland', 'code': 'NL33'}, 'nuts_level3': {'name': 'Groot-Rijnmond', 'code': 'NL339'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,05kjm8921
264,Humanetics Innovative Solutions (Netherlands),['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.086872, 'lng': 4.284099, 'state': None, 'state_code': None, 'city': 'The Hague', 'geonames_city': {'id': 2747373, 'city': 'The Hague', 'geonames_admin1': {'name': 'South Holland', 'id': 2743698, 'ascii_name': 'South Holland', 'code': 'NL.11'}, 'geonames_admin2': {'name': 'Gemeente Den Haag', 'id': 2747372, 'ascii_name': 'Gemeente Den Haag', 'code': 'NL.11.0518'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Zuid-Holland', 'code': 'NL33'}, 'nuts_level3': {'name': ""Agglomeratie 's-Gravenhage"", 'code': 'NL332'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,050teng13
265,European Space Research and Technology Centre,['Government'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.217222, 'lng': 4.421389, 'state': None, 'state_code': None, 'city': 'Noordwijk-Binnen', 'geonames_city': {'id': 2749812, 'city': 'Noordwijk-Binnen', 'geonames_admin1': {'name': 'South Holland', 'id': 2743698, 'ascii_name': 'South Holland', 'code': 'NL.11'}, 'geonames_admin2': {'name': 'Gemeente Noordwijk', 'id': 2749814, 'ascii_name': 'Gemeente Noordwijk', 'code': 'NL.11.0575'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Zuid-Holland', 'code': 'NL33'}, 'nuts_level3': {'name': 'Agglomeratie Leiden en Bollenstreek', 'code': 'NL337'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,03h3jqn23
266,Thales (Netherlands),['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}","['Hollandse Signaalapparaten B.V.', 'Signaal']","[{'lat': 52.248162, 'lng': 6.766477, 'state': None, 'state_code': None, 'city': 'Hengelo', 'geonames_city': {'id': 2754394, 'city': 'Hengelo', 'geonames_admin1': {'name': 'Overijssel', 'id': 2748838, 'ascii_name': 'Overijssel', 'code': 'NL.15'}, 'geonames_admin2': {'name': 'Gemeente Hengelo', 'id': 2754392, 'ascii_name': 'Gemeente Hengelo', 'code': 'NL.15.0164'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'OOST-NEDERLAND', 'code': 'NL2'}, 'nuts_level2': {'name': 'Overijssel', 'code': 'NL21'}, 'nuts_level3': {'name': 'Twente', 'code': 'NL213'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,032tp7158
267,Veiligheids- en Gezondheidsregio Gelderland-Midden,['Government'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",['Veiligheidsregio Gelderland Midden'],"[{'lat': 51.977934, 'lng': 5.917256, 'state': None, 'state_code': None, 'city': 'Arnhem', 'geonames_city': {'id': 2759661, 'city': 'Arnhem', 'geonames_admin1': {'name': 'Gelderland', 'id': 2755634, 'ascii_name': 'Gelderland', 'code': 'NL.03'}, 'geonames_admin2': {'name': 'Gemeente Arnhem', 'id': 2759660, 'ascii_name': 'Gemeente Arnhem', 'code': 'NL.03.0202'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'OOST-NEDERLAND', 'code': 'NL2'}, 'nuts_level2': {'name': 'Gelderland', 'code': 'NL22'}, 'nuts_level3': {'name': 'Arnhem/Nijmegen', 'code': 'NL226'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,02mm95a26
268,Gemeente Amsterdam,['Government'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.366667, 'lng': 4.883333, 'state': None, 'state_code': None, 'city': 'Amsterdam', 'geonames_city': {'id': 2759794, 'city': 'Amsterdam', 'geonames_admin1': {'name': 'North Holland', 'id': 2749879, 'ascii_name': 'North Holland', 'code': 'NL.07'}, 'geonames_admin2': {'name': 'Gemeente Amsterdam', 'id': 2759793, 'ascii_name': 'Gemeente Amsterdam', 'code': 'NL.07.0363'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Noord-Holland', 'code': 'NL32'}, 'nuts_level3': {'name': 'Groot-Amsterdam', 'code': 'NL326'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,003h0ev22
269,Port of Rotterdam Authority,['Government'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 51.904919, 'lng': 4.484504, 'state': None, 'state_code': None, 'city': 'Rotterdam', 'geonames_city': {'id': 2747891, 'city': 'Rotterdam', 'geonames_admin1': {'name': 'South Holland', 'id': 2743698, 'ascii_name': 'South Holland', 'code': 'NL.11'}, 'geonames_admin2': {'name': 'Gemeente Rotterdam', 'id': 2747890, 'ascii_name': 'Gemeente Rotterdam', 'code': 'NL.11.0599'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Zuid-Holland', 'code': 'NL33'}, 'nuts_level3': {'name': 'Groot-Rijnmond', 'code': 'NL339'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,05rzqb565
270,IPCOS (Netherlands),['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 51.606094, 'lng': 5.319919, 'state': None, 'state_code': None, 'city': 'Boxtel', 'geonames_city': {'id': 2758460, 'city': 'Boxtel', 'geonames_admin1': {'name': 'North Brabant', 'id': 2749990, 'ascii_name': 'North Brabant', 'code': 'NL.06'}, 'geonames_admin2': {'name': 'Gemeente Boxtel', 'id': 2758459, 'ascii_name': 'Gemeente Boxtel', 'code': 'NL.06.0757'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'ZUID-NEDERLAND', 'code': 'NL4'}, 'nuts_level2': {'name': 'Noord-Brabant', 'code': 'NL41'}, 'nuts_level3': {'name': 'Noordoost-Noord-Brabant', 'code': 'NL413'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,010fbtk71
271,M&I/Partners,['Company'],"{'country_name': 'Netherlands', 'country_code': 'NL'}",[],"[{'lat': 52.078218, 'lng': 5.24484, 'state': None, 'state_code': None, 'city': 'Amersfoort', 'geonames_city': {'id': 2759821, 'city': 'Amersfoort', 'geonames_admin1': {'name': 'Utrecht', 'id': 2745909, 'ascii_name': 'Utrecht', 'code': 'NL.09'}, 'geonames_admin2': {'name': 'Gemeente Amersfoort', 'id': 2759820, 'ascii_name': 'Gemeente Amersfoort', 'code': 'NL.09.0307'}, 'license': {'attribution': 'Data from geonames.org under a CC-BY 3.0 license', 'license': 'http://creativecommons.org/licenses/by/3.0/'}, 'nuts_level1': {'name': 'WEST-NEDERLAND', 'code': 'NL3'}, 'nuts_level2': {'name': 'Utrecht', 'code': 'NL31'}, 'nuts_level3': {'name': 'Utrecht', 'code': 'NL310'}}, 'postcode': None, 'primary': False, 'line': None, 'country_geonames_id': 2750405}]",,02kc0ck80
